filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./deeplake/core/tests/test_readonly.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,20,8,34,[20],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_readonly.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,21,8,34,[21],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_readonly.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,22,8,32,[22],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_readonly.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,23,8,35,[23],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_seed.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,11,4,34,[11],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_serialize.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,32,4,28,[32],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_serialize.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,35,4,30,[35],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_serialize.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,38,4,41,[38],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_serialize.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,47,4,30,[47],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_serialize.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,58,4,50,[58],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,22,4,23,[22],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,23,4,34,[23],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,24,4,51,[24],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,25,4,34,[25],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,29,4,23,[29],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,34,4,60,[34],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,89,4,23,[89],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,90,4,34,[90],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,91,4,51,[91],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,92,4,34,[92],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,147,8,38,[147],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,194,12,85,"[194, 195, 196]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,198,12,79,"[198, 199, 200]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,233,8,38,[233],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,235,8,37,[235],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,270,8,38,[270],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,272,8,37,[272],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,282,8,38,[282],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,284,8,37,[284],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,316,8,51,[316],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,332,8,38,[332],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,334,8,37,[334],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,344,8,38,[344],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,346,8,37,[346],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,380,8,51,[380],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,385,8,51,[385],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,415,8,51,[415],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,420,8,51,[420],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,426,8,51,[426],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,456,8,51,[456],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,461,8,51,[461],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,465,8,51,[465],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,494,8,51,[494],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,499,8,51,[499],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,511,8,37,[511],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,541,8,28,[541],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,551,8,38,[551],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,553,8,35,[553],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,563,8,38,[563],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,565,8,35,[565],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,604,8,38,[604],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,645,8,52,[645],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,646,8,38,[646],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,656,8,38,[656],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,697,8,52,[697],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,698,8,38,[698],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,711,8,52,[711],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,712,8,38,[712],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,725,8,52,[725],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,726,8,38,[726],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,739,8,52,[739],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,740,8,38,[740],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,780,8,38,[780],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,782,8,36,[782],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,784,8,52,[784],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,797,8,52,[797],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,798,8,38,[798],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,809,8,38,[809],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,822,8,52,[822],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,823,8,38,[823],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,834,8,29,[834],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,835,8,38,[835],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,868,8,28,[868],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,880,8,30,[880],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,881,8,28,[881],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,882,8,39,[882],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,884,8,35,[884],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,896,8,30,[896],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,897,8,28,[897],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,898,8,39,[898],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,900,8,35,[900],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,912,8,30,[912],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,913,8,28,[913],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,915,8,51,[915],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,916,8,39,[916],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,928,8,28,[928],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,929,8,30,[929],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,931,8,51,[931],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,932,8,39,[932],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,944,8,30,[944],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,945,8,28,[945],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,947,8,51,[947],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,948,8,39,[948],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,960,8,30,[960],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,961,8,28,[961],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,962,8,39,[962],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,964,8,35,[964],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,977,8,28,[977],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,978,8,30,[978],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,980,8,51,[980],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/tests/test_vdb_indexes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,981,8,39,[981],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
